gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
80,-0.011906566737268112,-0.01141912303403774,0.000897345683170236,0.0,0.0,0.0,15.703820243873094
81,-0.012037160306964365,-0.011645899710577208,0.0005118482995205133,0.0,0.0,0.0,15.658559153017782
82,-0.012037160306964365,-0.011432532622914708,0.0008995169265509067,0.0,0.0,0.0,15.895753688792928
83,-0.012086034929822312,-0.011695034791911155,0.0005872802975575569,0.0,0.0,0.0,14.743312743090726
84,-0.012174945077572653,-0.011728326215329005,0.0006092330596890051,0.0,0.0,0.0,15.868271293460134
85,-0.012223180495990072,-0.011754834878246197,0.0006565823463448495,0.0,0.0,0.0,15.782530478291944
86,-0.01231762836753586,-0.011832242059970443,0.0005798720396146844,0.0,0.0,0.0,15.696421273657705
87,-0.012333911481868527,-0.011917753001181303,0.0005008248800063418,0.0,0.0,0.0,15.537707866775083
88,-0.012429486944765332,-0.011846004974076743,0.0007307372933636197,0.0,0.0,0.0,16.36570802982141
89,-0.01251223101787452,-0.012022784734997285,0.000664290712187948,0.0,0.0,0.0,15.655056026179345
90,-0.012584255440161275,-0.012166032737196996,0.00044968938252900795,0.0,0.0,0.0,15.768898135547282
91,-0.012624655792097594,-0.012220102046851202,0.0004135729672983862,0.0,0.0,0.0,15.092057162498921
92,-0.012709086597580632,-0.012397740319257009,0.00017933728376247137,0.0,0.0,0.0,15.614360099644577
93,-0.012721493617207896,-0.012447067258862497,0.00020861013698549884,0.0,0.0,0.0,14.246318439849404
94,-0.012748671472099127,-0.012284820407489776,0.0010059633837719382,0.0,0.0,0.0,15.237902235634653
95,-0.012796224007110162,-0.012471367021250939,0.0005001170999250278,0.0,0.0,0.0,14.926829949235266
96,-0.012827329451434888,-0.01255996248736748,0.00032649953757214555,0.0,0.0,0.0,14.07802626725733
97,-0.012848423696136271,-0.012691616034696098,0.00015397342447370422,0.0,0.0,0.0,13.476009456388471
98,-0.012962711066514074,-0.012651105823372765,0.00030955694542196636,0.0,0.0,0.0,14.288778676497643
99,-0.01303746266906497,-0.012620291251154934,0.0004586067413421661,0.0,0.0,0.0,14.43409906029553
100,-0.01303746266906497,-0.01265127489882894,0.0005791007672602636,0.0,0.0,0.0,14.341577023689963
101,-0.013115403848399133,-0.012752491288593687,0.0004278752264176444,0.0,0.0,0.0,14.502237406482958
102,-0.013115403848399133,-0.012716509685287081,0.0005731882425712041,0.0,0.0,0.0,14.934360994462466
103,-0.013182454332296902,-0.012874139850373799,0.0003026918226732582,0.0,0.0,0.0,13.911683664548779
104,-0.013190952796951115,-0.012944508322698601,0.0003649051831227036,0.0,0.0,0.0,13.035598612004966
105,-0.013266323830070103,-0.012968942411527075,0.000519775323140579,0.0,0.0,0.0,14.180781352502065
106,-0.013397618857256183,-0.013047865283505038,0.00034515076826996735,0.0,0.0,0.0,14.344948250272829
107,-0.013450473832863383,-0.01306779065083625,0.00043362288107987306,0.0,0.0,0.0,13.70001303249955
108,-0.013450473832863383,-0.013043219101062533,0.0006395440844759017,0.0,0.0,0.0,13.95634376288058
109,-0.013512698742698993,-0.013223215351725595,0.0003571489894897605,0.0,0.0,0.0,12.75766822533251
110,-0.013562032380925841,-0.013111181021099982,0.000776937655125567,0.0,0.0,0.0,13.597070391629765
111,-0.01358143998699806,-0.013246451546116889,0.0006891876277913415,0.0,0.0,0.0,11.581309066177235
112,-0.01358143998699806,-0.01332838882794297,0.00045270300058807044,0.0,0.0,0.0,12.419255235563117
113,-0.013631766431669006,-0.013367363568740551,0.0005067523867734526,0.0,0.0,0.0,12.550670853406082
114,-0.013661959204289705,-0.01342104530611724,0.0003653400075570408,0.0,0.0,0.0,12.493383504812481
115,-0.01372885151727166,-0.013482170715274099,0.00023173295930640437,0.0,0.0,0.0,14.622323272563223
116,-0.013754816761538433,-0.013490017343451401,0.00027404840464387086,0.0,0.0,0.0,13.5419252816094
117,-0.013817996986465991,-0.013445135530520826,0.00054225783465115,0.0,0.0,0.0,14.865258165763974
118,-0.013886847408142933,-0.013583118499262177,0.0002814362380991729,0.0,0.0,0.0,13.692596759443978
119,-0.013886847408142933,-0.013471747021534046,0.000684255605901705,0.0,0.0,0.0,14.452051109327082
120,-0.013912627034097659,-0.01347386601660433,0.0007549626649689757,0.0,0.0,0.0,13.265775336214919
121,-0.013937028947548325,-0.013587876032270187,0.0005597222114357865,0.0,0.0,0.0,13.726554510587077
122,-0.014051836945502202,-0.013487002793786331,0.0007504563366671935,0.0,0.0,0.0,14.389303403757733
123,-0.014076486552469618,-0.013667692198601025,0.0006910806902025257,0.0,0.0,0.0,13.03664087820483
124,-0.014076486552469618,-0.013717943155156438,0.0005335477509587428,0.0,0.0,0.0,12.138438093368215
125,-0.014076486552469618,-0.01368376784878666,0.0009501137450394527,0.0,0.0,0.0,12.883237184061116
126,-0.014111810602174292,-0.013883972544335653,0.0003542313678720904,0.0,0.0,0.0,13.129234723084666
127,-0.014138566450133914,-0.013812490223561326,0.0005645831018890459,0.0,0.0,0.0,13.25386312782842
128,-0.014223070879095811,-0.01386792636436417,0.0004341198079836874,0.0,0.0,0.0,14.034148133572423
129,-0.014250465100702395,-0.013855898987216815,0.0006178151420556009,0.0,0.0,0.0,13.984139321833778
130,-0.014296599032074838,-0.013802138803383983,0.0010923754935190984,0.00040371320596274685,0.0,0.0,15.059724220067656
131,-0.014361273575516895,-0.013881624858948515,0.0008310244460028287,0.0,0.0,0.0,13.543637145306974
132,-0.014375255648593311,-0.01407216778553593,0.0004175379881046018,0.006115511930347839,0.0,0.0,13.283056632454288
133,-0.014424482374000038,-0.014096068283759417,0.0005624155362807549,0.0,0.0,0.0,13.118932375059181
134,-0.014442778244070878,-0.0140183806590863,0.000748257881546292,0.0,0.0,0.0,12.083128820505069
135,-0.014486659752424472,-0.014073505039615233,0.0006745679923517794,0.0,0.0,0.0,13.369785463345519
136,-0.014525613268858446,-0.014180247879213934,0.00045412998977334147,0.0,0.0,0.0,12.563217414850188
137,-0.01454542377444603,-0.014140774522340988,0.000644057133667528,0.0,0.0,0.0,13.24641025132099
138,-0.014575882158078288,-0.014116618493234027,0.0008608739812382809,0.0,0.0,0.0,12.198624016872145
139,-0.014575882158078288,-0.014347417667817804,0.00033368916206209445,0.0,0.0,0.0,12.462974858852302
140,-0.01468604173081663,-0.014363894528033725,0.0003956751132850608,0.0,0.0,0.0,11.946676873484474
141,-0.014761081960952379,-0.014404927603105832,0.0006085212137317456,0.0,0.0,0.0,12.519459880378234
142,-0.014761081960952379,-0.014373821432565454,0.0005595677942195228,0.0,0.0,0.0,12.322464249913448
143,-0.014761081960952379,-0.014352395582977118,0.0005849287106452533,0.0,0.0,0.0,10.987935750904407
144,-0.014786743834882026,-0.014514760959773174,0.0004133256202986912,0.0,0.0,0.0,12.59634348942478
145,-0.014786743834882026,-0.014410553492072369,0.0006955823166830383,0.0,0.0,0.0,12.558783491043062
146,-0.014870356083155092,-0.014261905787857578,0.0014147172848484385,0.0,0.0,0.0,10.053226431694382
147,-0.014876010450933768,-0.014439009969097482,0.0006944186111858857,0.0,0.0,0.0,10.158290532371037
148,-0.014881463292479306,-0.014419779021371504,0.0008991638196063871,0.0,0.0,0.0,11.123696357037328
149,-0.014891563522477478,-0.014560623296734592,0.0006247349465151196,0.0,0.0,0.0,8.131703510077546
150,-0.014950314626586612,-0.014597843909017427,0.0006326637982934157,0.0,0.0,0.0,9.745923205115142
151,-0.014969751191470971,-0.014722963642136383,0.00039659755730097956,0.0,0.0,0.0,9.115694249594041
152,-0.01497851030286166,-0.014640850164534829,0.0006503643301429685,0.0,0.0,0.0,10.163417706462452
153,-0.01497851030286166,-0.014811441768207225,0.0002807978064529371,0.0,0.0,0.0,9.722916684914413
154,-0.015029290782003053,-0.014702328363715308,0.0006860899174776143,0.0,0.0,0.0,8.913831144698966
155,-0.015053319661377212,-0.014812895491704456,0.00044988423253337857,0.0,0.0,0.0,9.63242752736798
156,-0.015078141721221728,-0.014582016521801643,0.001105014396064545,0.0,0.0,0.0,10.026153348815201
157,-0.015112898504692381,-0.014903248099833519,0.000300421413577623,0.0,0.0,0.0,10.001771258830102
158,-0.015112898504692381,-0.014808007581103502,0.0007872695999674391,0.0,0.0,0.0,10.682383744022186
159,-0.015184355173631855,-0.01490615884793804,0.0004409086918596371,0.0,0.0,0.0,9.704164701160828
160,-0.015184355173631855,-0.014984622575282483,0.00025567953941751947,0.0,0.0,0.0,10.15581851212436
161,-0.015199585155822024,-0.014823268708277448,0.000682541639465599,0.0,0.0,0.0,11.04476930367813
162,-0.015199585155822024,-0.014891659584487184,0.0005714190905352862,0.0,0.0,0.0,10.779749727016451
163,-0.015234752751514959,-0.014944342830496626,0.0005954165247411903,0.0,0.0,0.0,9.703833109438461
164,-0.015293164454025395,-0.014752635646560644,0.0010016238914030773,0.0,0.0,0.0,10.587248836172229
165,-0.015302400738687404,-0.014898007768033319,0.0005602906561285856,0.0,0.0,0.0,11.151719264724996
166,-0.015355394070455962,-0.014697033734439192,0.0013425189208018215,0.0,0.0,0.0,12.390990324053496
167,-0.015401453500266424,-0.014956016415996316,0.000632393601053283,0.0,0.0,0.0,12.588964922204866
168,-0.015418413398188457,-0.015031021093532547,0.0006490576092476464,0.0,0.0,0.0,13.214880669326053
169,-0.015452531653941882,-0.014912855095705837,0.0011926247372036076,0.0,0.0,0.0,12.450258166354045
170,-0.015533653793809988,-0.015077899475139711,0.0008514543648059999,0.0,0.0,0.0,12.150343503690491
171,-0.015533653793809988,-0.015076621780891341,0.0008976376400737658,0.0,0.0,0.0,11.422067493893143
172,-0.015540357776014955,-0.015277250711645205,0.0004655880002939658,0.0,0.0,0.0,11.175390077691926
173,-0.01556855291329608,-0.015274585427147894,0.0007150071924780404,0.0,0.0,0.0,10.216255451834796
174,-0.01558792240700739,-0.01513304460272563,0.001040361990227659,0.0,0.0,0.0,10.91271929150761
175,-0.015611945688297952,-0.015239122295810982,0.0008078475724293923,0.0,0.0,0.0,9.537247167793439
176,-0.015659440180945474,-0.01515149778742873,0.0008216302852023941,0.0,0.0,0.0,9.999537048241386
177,-0.015659440180945474,-0.015221108366337506,0.0007486075745208913,0.0,0.0,0.0,10.931262669963466
178,-0.01567979552106292,-0.0153130273323764,0.0005745729527356006,0.0,0.0,0.0,10.881837575718176
179,-0.01569956863701067,-0.015053621108264342,0.0010916563665222577,0.0,0.0,0.0,9.536849037666968
180,-0.015714252572266937,-0.015060634312763665,0.0015692748364735391,0.0,0.0,0.0,11.039970752777897
181,-0.01572103728424682,-0.0149441993768134,0.0014159886464407525,0.0,0.0,0.0,11.337920183750573
182,-0.015754630615399143,-0.015347692871478026,0.0005899927014635485,0.0,0.0,0.0,10.901327479228375
183,-0.015780872711524726,-0.015232725440946006,0.0010402832911040956,0.0,0.0,0.0,11.633255447832152
184,-0.015788356483405864,-0.015182983841984847,0.001075676420273376,0.0,0.0,0.0,12.346832904009517
185,-0.015807827684451044,-0.015412555947657757,0.0006747812485153578,0.0,0.0,0.0,10.652204732397996
186,-0.015845004257746865,-0.015257710272153778,0.001174558445035173,0.0,0.0,0.0,10.742159999609985
187,-0.015845004257746865,-0.015306390826910909,0.0009538766410828975,0.0,0.0,0.0,9.963109595345117
188,-0.015864569412235678,-0.015289891810228546,0.0010429562042682222,0.0,0.0,0.0,9.969215703290537
189,-0.015864569412235678,-0.015572820789169517,0.0005203647185071734,0.0,0.0,0.0,9.450579252687694
190,-0.01590938318119587,-0.015369021816401597,0.0009659005645007671,0.0,0.0,0.0,9.39542422847214
191,-0.015924081163618,-0.015557905099005585,0.0006456472261909306,0.0,0.0,0.0,7.388878972523606
192,-0.015943175539832554,-0.015383613323233068,0.0012226211488011837,0.0,0.0,0.0,9.031194704119592
193,-0.015960149471189417,-0.015635248357705862,0.0006580980541886453,0.0,0.0,0.0,8.52389021142949
194,-0.015960149471189417,-0.015044325160970406,0.0020645717619997197,0.0,0.0,0.0,9.803926948313848
195,-0.015973615476697983,-0.015376043050850587,0.0016473231248602985,0.0,0.0,0.0,9.10619097322308
196,-0.016013580813105957,-0.015323423890954235,0.0013817714457504558,0.0,0.0,0.0,9.734273391177283
197,-0.016020635002592733,-0.015573589658198488,0.0009766897139629757,0.0,0.0,0.0,10.327010752163606
198,-0.01602231219474188,-0.015575375855678954,0.0010832343827756239,0.0,0.0,0.0,9.376583077003861
199,-0.016045711566172686,-0.015546258009407616,0.0011883431879427487,0.0,0.0,0.0,9.846953973587961
200,-0.01611258608304638,-0.015615091411604509,0.0010009670148256942,0.0,0.0,0.0,9.764068409025148
201,-0.01611258608304638,-0.015469483239738601,0.0014436497927552193,0.0,0.0,0.0,9.11454001407907
202,-0.01611258608304638,-0.015629325509173158,0.0008207419808932817,0.0,0.0,0.0,10.070339611055063
203,-0.016113649666582935,-0.0158385221032015,0.0006286429748949238,0.0,0.0,0.0,9.725858567761744
204,-0.016142656535471697,-0.015432341086874801,0.00177912321638018,0.0,0.0,0.0,9.32930181796237
205,-0.016148166410513823,-0.015683699176323295,0.0012047369461925849,0.0,0.0,0.0,9.778108446097468
206,-0.016183018671627625,-0.015734482973818055,0.0008747067813223377,0.0,0.0,0.0,9.680486227524353
207,-0.0162058447376022,-0.015186999125092996,0.002206162664606369,0.0,0.0,0.0,10.548891178569727
208,-0.016214357664482187,-0.015780974041195137,0.0007143706875417388,0.0,0.0,0.0,9.309607298803863
209,-0.016214357664482187,-0.015761223638665025,0.0013524272566290887,0.0,0.0,0.0,8.947861312021207
210,-0.01624517449856389,-0.01571420815533658,0.001104742170346839,0.0,0.0,0.0,8.467779903571722
211,-0.016317950865215824,-0.01563893671800564,0.0014521208756049532,0.0,0.0,0.0,8.687760011107834
212,-0.016317950865215824,-0.015679476339682297,0.0013488081996453085,0.0,0.0,0.0,10.122098356891865
213,-0.016336403351995054,-0.015438795892844939,0.002015298988510853,0.0,0.0,0.0,9.545686212103812
214,-0.016336403351995054,-0.015725143679215875,0.0011632226211652828,0.0,0.0,0.0,9.277285399620059
215,-0.016360522141234093,-0.01605952947082668,0.00059895373379485,9.708327273556528e-06,0.0,0.0,9.117647951613185
216,-0.016360522141234093,-0.015587076354483366,0.001534982917893753,9.708327273556528e-06,0.0,0.0,9.289940970862528
217,-0.01639585812230266,-0.015182945850279897,0.002478125197301891,0.0,0.0,0.0,10.029963522193828
218,-0.016405971713786178,-0.01583392531958588,0.001025929081191588,0.0,0.0,0.0,10.137313443973802
219,-0.016432427848484542,-0.015750023369053793,0.0012964052396517804,0.0,0.0,0.0,11.246440683922076
220,-0.01646873619174655,-0.01624257143646623,0.00037456264445020316,0.002296172484510386,0.0,0.0,9.99047611875531
221,-0.016501449571364974,-0.01595106697063935,0.0011819898446000393,0.000761800687385611,0.0,0.0,11.029532684759033
222,-0.016556148920153918,-0.015646174544154207,0.0019363996339291402,0.0,0.0,0.0,12.78397817544525
223,-0.016556148920153918,-0.01556674894814211,0.0031289098252477617,0.0,0.0,0.0,11.925482341890957
224,-0.016570942482088603,-0.01577851098363663,0.0013869214027995935,0.0,0.0,0.0,12.77955421416318
225,-0.016583292494930024,-0.015765129562304938,0.0014255931888939378,0.0006138736688592938,0.0,0.0,13.413812133363926
226,-0.01661838403457942,-0.015999684343659705,0.0012693800871281542,0.0,0.0,0.0,13.121281469366082
227,-0.01661838403457942,-0.015498547855750913,0.0021995448815837274,0.0,0.0,0.0,13.740866894308644
228,-0.016654067284310414,-0.015551031811304704,0.003022579576046745,0.003167023236714588,0.0,0.0,13.350389783095435
229,-0.016654067284310414,-0.015932620878425497,0.001467263829137953,0.003167023236714588,0.0,0.0,12.994887007955047
230,-0.016688562682660793,-0.015959048395690706,0.0019169345487186557,0.0,0.0,0.0,15.032755416778464
231,-0.016695852316512435,-0.015773566622984795,0.0020234713922596776,0.0,0.0,0.0,13.531371338926993
232,-0.016709226515719,-0.015988436625032673,0.0014981643231343,0.0,0.0,0.0,14.983356495336341
233,-0.016710534416680054,-0.015639402626590457,0.002562208510803954,0.0,0.0,0.0,13.469464536066882
234,-0.016753630441397185,-0.01582777966449472,0.0020093690052662653,0.0,0.0,0.0,14.624432448433614
235,-0.016753630441397185,-0.01609561080912314,0.0015754490200833146,0.0,0.0,0.0,13.89097129263753
236,-0.016783154236237434,-0.01592385706354227,0.0020283136350993697,0.0,0.0,0.0,13.08110458413175
237,-0.016799641683816955,-0.015885250859174922,0.0021189666365349674,0.0,0.0,0.0,14.181483898686867
238,-0.016877514227324582,-0.015460264091264542,0.0031841114119721785,0.0,0.0,0.0,14.39262154269202
239,-0.016877514227324582,-0.015387371795766921,0.00312481237459823,0.0,0.0,0.0,14.035513509570578
240,-0.016877514227324582,-0.015472912300133299,0.003082712485927161,0.0,0.0,0.0,14.477608434556682
241,-0.016877514227324582,-0.015955826606777277,0.0020551813762096707,0.0,0.0,0.0,14.223727393582598
242,-0.01690971134558347,-0.015450585990790253,0.0030667570290873027,0.0,0.0,0.0,13.722542606818694
243,-0.01690971134558347,-0.01544800592592967,0.0030745983839822856,0.0,0.0,0.0,13.251531250316198
