gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,0.26051599662819375,6.384511049074314,2.555057972340159,10.843867015629636,0.0,75.52888898752208,0.0
1,0.26051599662819375,2.100101650339331,0.788045166432672,10.843867015629636,0.0,75.52888898752208,178.7924427645104
2,0.26051599662819375,1.2736305450069736,0.5590982616860539,10.843867015629636,0.0,75.52888898752208,165.3802522754761
3,0.26051599662819375,0.7860875809562126,0.30992031448292634,10.843867015629636,0.0,75.52888898752208,131.20385553921213
4,0.26051599662819375,0.5676798866326711,0.11585090178676118,10.843867015629636,0.0,75.52888898752208,106.21366575144224
5,0.26051599662819375,0.4861998266129634,0.08363250113849796,10.843867015629636,0.0,75.52888898752208,91.31879124332393
6,0.26051599662819375,0.45291490913360194,0.06890321711162743,10.843867015629636,0.0,75.52888898752208,84.5641472936413
7,0.26051599662819375,0.43240547393229606,0.06303511692350762,10.843867015629636,0.0,75.52888898752208,82.45659013175087
8,0.26051599662819375,0.41950093357644247,0.0658954280710406,10.843867015629636,0.0,75.52888898752208,85.5710157795262
9,0.26051599662819375,0.4173438803678266,0.07249354581476523,10.843867015629636,0.0,75.52888898752208,80.56546041831785
10,0.26051599662819375,0.3951364603285202,0.06045590641197558,10.843867015629636,0.0,75.52888898752208,78.09318526609299
11,0.26051599662819375,0.38827016409934517,0.05492312163988165,10.843867015629636,0.0,75.52888898752208,76.4803568896267
12,0.26051599662819375,0.38646877897266285,0.05911150774847824,10.843867015629636,0.0,75.52888898752208,66.58904277200898
13,0.26051599662819375,0.3855811827599313,0.07016017451804457,10.843867015629636,0.0,75.52888898752208,64.69667211393124
14,0.26051599662819375,0.36988227941433677,0.0602708643309595,10.843867015629636,0.0,75.52888898752208,59.29660273219093
15,0.26051599662819375,0.36490490168741385,0.0573398510752252,10.843867015629636,0.0,75.52888898752208,54.82063980496818
16,0.26051599662819375,0.36403142637593666,0.05970670091445768,10.843867015629636,0.0,75.52888898752208,55.93660940674903
17,0.26051599662819375,0.3513432344988455,0.04875782325862939,10.843867015629636,0.0,75.52888898752208,56.53646523263201
18,0.26051599662819375,0.36584695276817053,0.07150318143551042,10.843867015629636,0.0,75.52888898752208,63.98742625734338
19,0.26051599662819375,0.35000113037048214,0.04759180010120972,10.843867015629636,0.0,75.52888898752208,50.817976760262574
20,0.26051599662819375,0.36380508212469614,0.07235137552424106,10.843867015629636,0.0,75.52888898752208,57.08619218048667
21,0.26051599662819375,0.35069148041903503,0.05900627882295848,10.843867015629636,0.0,75.52888898752208,49.7420301996036
22,0.26051599662819375,0.3488627304882754,0.05629421300080772,10.843867015629636,0.0,75.52888898752208,52.02959949135989
23,0.26051599662819375,0.3489922505244058,0.05239093619719799,10.843867015629636,0.0,75.52888898752208,51.720785073409935
24,0.26051599662819375,0.35581869194515897,0.07392926716335443,10.843867015629636,0.0,75.52888898752208,48.81550535307408
25,0.26051599662819375,0.3551773062456433,0.05715625644714237,10.843867015629636,0.0,75.52888898752208,46.667693015100504
26,0.26051599662819375,0.3498199951517374,0.066786172341079,10.843867015629636,0.0,75.52888898752208,48.67416230360681
27,0.26051599662819375,0.3543524445191995,0.06273829833341844,10.843867015629636,0.0,75.52888898752208,51.11945752902271
28,0.26051599662819375,0.35465088987092347,0.06626263451410948,10.843867015629636,0.0,75.52888898752208,52.937868888670785
29,0.26051599662819375,0.3519780599184452,0.06189944462601383,10.843867015629636,0.0,75.52888898752208,39.259271876590354
30,0.26051599662819375,0.3451814833726388,0.05861256243706535,10.843867015629636,0.0,75.52888898752208,40.943278865861
31,0.26051599662819375,0.34575682504511523,0.06132858071134926,10.843867015629636,0.0,75.52888898752208,40.486881759253194
32,0.26051599662819375,0.3399915645933607,0.050427816106540325,10.843867015629636,0.0,75.52888898752208,45.521871901291206
33,0.26051599662819375,0.34290915702340763,0.053962511534762045,10.843867015629636,0.0,75.52888898752208,43.85904747046701
34,0.26051599662819375,0.3371622469363046,0.05520351342610505,10.843867015629636,0.0,75.52888898752208,58.85337225864873
35,0.26051599662819375,0.3332134401565965,0.04638915097717294,10.843867015629636,0.0,75.52888898752208,39.56984414348229
36,0.26051599662819375,0.33309926294887654,0.04996533392211416,10.843867015629636,0.0,75.52888898752208,41.79387497035352
37,0.26051599662819375,0.33729213901255534,0.06405297780259495,10.843867015629636,0.0,75.52888898752208,56.162447203732405
38,0.26051599662819375,0.338255802109752,0.06015677743763677,10.843867015629636,0.0,75.52888898752208,36.06057205628934
39,0.26051599662819375,0.33320190556361035,0.060199487904429264,10.843867015629636,0.0,75.52888898752208,34.294364127745446
40,0.26051599662819375,0.32074486966650867,0.04865349501572204,10.843867015629636,0.0,75.52888898752208,42.2953598479062
41,0.26051599662819375,0.33193873566581544,0.06447130294884051,10.843867015629636,0.0,75.52888898752208,32.96911603803879
42,0.26051599662819375,0.32585168787485824,0.05591934724900554,10.843867015629636,0.0,75.52888898752208,34.6237799419676
43,0.26051599662819375,0.3351180144330038,0.07470374002680515,10.843867015629636,0.0,75.52888898752208,34.18166526809125
44,0.26051599662819375,0.32474199683430494,0.057121499798958336,10.843867015629636,0.0,75.52888898752208,43.61296623029533
45,0.26051599662819375,0.33214575579126404,0.07113736050705063,10.843867015629636,0.0,75.52888898752208,33.516156736048515
46,0.26051599662819375,0.32503164945323243,0.05429491360873167,10.843867015629636,0.0,75.52888898752208,32.28730555587034
47,0.26051599662819375,0.3174553761719606,0.05264987884941364,10.843867015629636,0.0,75.52888898752208,35.447706383566064
48,0.26051599662819375,0.3150209164445684,0.05300147622292072,10.843867015629636,0.0,75.52888898752208,34.712999455637004
49,0.26051599662819375,0.31754025767053506,0.053246486522268634,10.843867015629636,0.0,75.52888898752208,21.66205118292011
50,0.26051599662819375,0.31426669203432783,0.05490531890733497,10.843867015629636,0.0,75.52888898752208,20.317137054515904
51,0.26051599662819375,0.3117357956409917,0.062074859321102266,10.843867015629636,0.0,75.52888898752208,24.110738816855008
52,0.26051599662819375,0.30146985131472637,0.039883372807055596,10.843867015629636,0.0,75.52888898752208,30.435118685320962
53,0.26051599662819375,0.3136864309876708,0.06001605212959734,10.843867015629636,0.0,75.52888898752208,32.3779371649467
54,0.26051599662819375,0.3114859042018019,0.06429178713355904,10.843867015629636,0.0,75.52888898752208,22.809670938107388
55,0.26051599662819375,0.3166906723931239,0.060148454778903876,10.843867015629636,0.0,75.52888898752208,34.50117699221225
56,0.26051599662819375,0.31347379930783986,0.06550100662269799,10.843867015629636,0.0,75.52888898752208,21.491457659746143
57,0.26051599662819375,0.31665962972521533,0.062308971602827806,10.843867015629636,0.0,75.52888898752208,14.122601942123097
58,0.26051599662819375,0.3026867032870915,0.04919438535633862,10.843867015629636,0.0,75.52888898752208,14.629238477929691
59,0.26051599662819375,0.32343205623030913,0.07129797489492383,10.843867015629636,0.0,75.52888898752208,23.69556101012119
60,0.26051599662819375,0.3090488800594617,0.05465407455977781,10.843867015629636,0.0,75.52888898752208,12.28734044161721
61,0.26051599662819375,0.3009747512634204,0.04999209508771221,10.843867015629636,0.0,75.52888898752208,12.153422302414468
62,0.26051599662819375,0.30779956999798597,0.060748573151352236,10.843867015629636,0.0,75.52888898752208,12.425976004522894
63,0.26051599662819375,0.316515399850885,0.06890576674406478,10.843867015629636,0.0,75.52888898752208,11.083722270840365
64,0.26051599662819375,0.3105688560047867,0.07120421697271165,10.843867015629636,0.0,75.52888898752208,12.027202323964111
65,0.26051599662819375,0.30860320795973245,0.05868175893151592,10.843867015629636,0.0,75.52888898752208,11.698339784147525
66,0.26051599662819375,0.298506032584924,0.05475688101781516,10.843867015629636,0.0,75.52888898752208,9.735178555460283
67,0.26051599662819375,0.2997479855440736,0.05490151086643877,10.843867015629636,0.0,75.52888898752208,28.95781928217165
68,0.26051599662819375,0.31169454750399944,0.06305674324791452,10.843867015629636,0.0,75.52888898752208,10.210508545553678
69,0.26051599662819375,0.30695010777095805,0.059167668073821116,10.843867015629636,0.0,75.52888898752208,16.196996422391248
70,0.26051599662819375,0.30405463238701835,0.054320489754910946,10.843867015629636,0.0,75.52888898752208,14.45972247068726
71,0.26051599662819375,0.2973161797772987,0.0441486758447383,10.843867015629636,0.0,75.52888898752208,11.922383302794557
72,0.26051599662819375,0.3073351207611011,0.05656465450160078,10.843867015629636,0.0,75.52888898752208,23.53800835593208
73,0.26051599662819375,0.30031976354761164,0.05762131816748766,10.843867015629636,0.0,75.52888898752208,10.410840779937889
74,0.26051599662819375,0.30000652162281677,0.05463852791654198,10.843867015629636,0.0,75.52888898752208,11.064266483184033
75,0.26051599662819375,0.29923284267139044,0.049975306671239283,10.843867015629636,0.0,75.52888898752208,10.178588605495746
76,0.26051599662819375,0.3054045925476659,0.06066699728693818,10.843867015629636,0.0,75.52888898752208,16.182043262351566
77,0.26051599662819375,0.2899910091870512,0.041824043457070456,10.843867015629636,0.0,75.52888898752208,10.353778170401581
78,0.26051599662819375,0.29564054747540813,0.047751211420923985,10.843867015629636,0.0,75.52888898752208,16.297949808511504
79,0.26051599662819375,0.29724235377051234,0.052986033146966045,10.843867015629636,0.0,75.52888898752208,23.780345137395248
80,0.25968871582103736,0.2948592583320874,0.0526940665756816,10.114830290751415,0.0,79.56327725182956,29.409574829592298
81,0.25968871582103736,0.299396173184167,0.05675132072570678,10.114830290751415,0.0,79.56327725182956,12.044231054146664
82,0.25968871582103736,0.2964269664225058,0.04731740409664973,10.114830290751415,0.0,79.56327725182956,18.162126180155564
83,0.25938377758789344,0.29723706731182875,0.055147142073066945,10.108187070041804,0.0,79.47646523288368,10.341275578076479
84,0.25938377758789344,0.30412929643195347,0.06044582354914944,10.108187070041804,0.0,79.47646523288368,14.722538418613286
85,0.25938377758789344,0.2976391229470662,0.04924476123393776,10.108187070041804,0.0,79.47646523288368,10.351579474676095
86,0.25916959195575495,0.2917915333518393,0.0497213892107536,10.07007703935205,0.0,79.43641392775562,11.315407770137687
87,0.25847703518767945,0.29243635568200305,0.05431556910642784,10.087360529420671,0.0,79.21825234989691,10.766511535518076
88,0.25783037871368586,0.2999834422376907,0.05735398990855567,10.076082014410824,0.0,79.0325215305359,9.788530040798555
89,0.25783037871368586,0.3077057595743687,0.0638139698852033,10.076082014410824,0.0,79.0325215305359,10.822225580553393
90,0.25783037871368586,0.2905804156025431,0.05384491168494637,10.076082014410824,0.0,79.0325215305359,8.806050222108329
91,0.25782771008684136,0.2935869233284941,0.05612454741283132,10.014046002930272,0.0,79.09442276177893,8.346135468076973
92,0.25760941877354304,0.2981282037438874,0.05742782694410616,10.070062311512524,0.0,78.97138693560437,9.53387627346819
93,0.25760941877354304,0.2972361515687673,0.04801203649232027,10.070062311512524,0.0,78.97138693560437,8.690450004730392
94,0.25760941877354304,0.2958764544910428,0.05334080350409738,10.070062311512524,0.0,78.97138693560437,11.582598934324691
95,0.2570055016244438,0.28626527917811634,0.04281046676236542,10.050278412816494,0.0,78.80835817315955,10.027693048804682
