gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
24,-0.0450182815015566,-0.044866495584914054,9.390883850785076e-05,0.0,0.0,0.0,3.3389895536741476
25,-0.0450594857722785,-0.04488601292926363,8.443634537860212e-05,0.0,0.0,0.0,3.0297197461559984
26,-0.04512743860558849,-0.04491698185505483,0.00010696640399297504,0.0,0.0,0.0,2.9549458822832166
27,-0.045145870934227485,-0.04496266736984624,8.921974318524514e-05,0.0,0.0,0.0,3.0385952221019195
28,-0.0451587881428608,-0.044992978814850225,8.141190586916777e-05,0.0,0.0,0.0,3.3710741018043486
29,-0.0451587881428608,-0.04500007276255955,0.00010149443612685913,0.0,0.0,0.0,3.302827882380393
30,-0.04523289262291842,-0.045036071083878984,9.19498338302378e-05,0.0,0.0,0.0,3.400235673361604
31,-0.045262290649048416,-0.045068533600978775,0.00010499803774195779,0.0,0.0,0.0,3.863157606256092
32,-0.04534493061008337,-0.04511195464841282,0.00010017598832583039,0.0,0.0,0.0,4.410699762900717
33,-0.04534493061008337,-0.04515243029742073,9.48948497028971e-05,0.0,0.0,0.0,3.8378901835375534
34,-0.04535109326631929,-0.0451699347433114,0.00011109771824879723,0.0,0.0,0.0,4.1182031916200845
35,-0.04535379602259675,-0.04520033540692206,9.649012437094501e-05,0.0,0.0,0.0,4.146762070045075
36,-0.04540180932782037,-0.045233132175164656,9.47064323653813e-05,0.0,0.0,0.0,3.8352742403178115
37,-0.04544310261507336,-0.045279011409042495,8.731167095611314e-05,0.0,0.0,0.0,3.6938261145975684
38,-0.04547868403931307,-0.04529469350387919,9.217240151842045e-05,0.0,0.0,0.0,3.9147102492369306
39,-0.04552450295382233,-0.045347342472619345,8.581249203554502e-05,0.0,0.0,0.0,3.7300298719658653
40,-0.04555842693552739,-0.04537090354665741,8.623948620397953e-05,0.0,0.0,0.0,3.1828796749714003
41,-0.04556235923140797,-0.04537139700584528,0.00010352418253850705,0.0,0.0,0.0,3.8067943305031737
42,-0.04556235923140797,-0.04539007620513939,9.524666896757598e-05,0.0,0.0,0.0,3.6875874161720406
43,-0.04564097852852817,-0.04542179102969061,9.539128358618949e-05,0.0,0.0,0.0,4.086388872257556
44,-0.04566769635073557,-0.04546286405161386,8.986291150433244e-05,0.0,0.0,0.0,3.858764029257751
45,-0.04573227569950693,-0.045499418690433654,0.00010692081429626793,0.0,0.0,0.0,4.022366534829839
46,-0.0457388491623031,-0.04554455136717841,0.00010374471827747038,0.0,0.0,0.0,4.289985912603519
47,-0.04577120047287203,-0.04556374464563815,0.00012096008640656359,0.0,0.0,0.0,4.317411216457181
48,-0.04578578804184508,-0.045640561380553626,8.928230523970165e-05,0.0,0.0,0.0,4.0756462842801495
49,-0.04582185385317446,-0.045680165116567695,8.900879547464175e-05,0.0,0.0,0.0,3.4633557737341456
50,-0.04585670427851377,-0.04569919195650872,0.00010123085856446028,0.0,0.0,0.0,3.0136195658418012
51,-0.04593778190244762,-0.04573692734729641,9.187283957912644e-05,0.0,0.0,0.0,3.051914714758833
52,-0.04593778190244762,-0.045765501653828485,8.69473386242144e-05,0.0,0.0,0.0,2.8010130468167223
53,-0.04593828440811217,-0.0457742605799439,0.00010640387809459932,0.0,0.0,0.0,3.103399620231022
54,-0.04596759929626029,-0.045800290610514806,8.70329904404858e-05,0.0,0.0,0.0,3.7654930815899648
