gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,-0.05039332547424125,39.25010882785337,40.454502151734005,0.005497039680979698,0.0,0.0,0.0
1,-0.05039332547424125,12.965264355983894,16.817079932165587,0.005497039680979698,0.0,0.0,51.89511142851736
2,-0.05039332547424125,2.9069393554015477,4.80185211425333,0.005497039680979698,0.0,0.0,39.72475536356828
3,-0.05039332547424125,1.1562176915952949,2.2427964436076766,0.005497039680979698,0.0,0.0,34.513185070201615
4,-0.05039332547424125,0.14666882712464674,0.4635199000006503,0.005497039680979698,0.0,0.0,27.42370495274751
5,-0.05099333649122781,-0.015216670591150165,0.07247851834528793,0.005371351497732713,0.0,0.0,19.11041708935777
6,-0.052527795027336704,-0.04321339534523832,0.006628558574506283,0.004131914292966332,0.0,0.0,12.962671836342555
7,-0.052838825112012544,-0.04728040169533194,0.003062280617013189,0.0,0.0,0.0,11.052682605307805
8,-0.05362075017830581,-0.048566797654799654,0.005117864550305875,0.0,0.0,0.0,9.924368544891914
9,-0.0536615320526202,-0.05024976180726964,0.0019384573887007847,0.0,0.0,0.0,9.640435278329004
10,-0.05380637066549818,-0.05070887574966336,0.002400233185539884,0.0,0.0,0.0,9.386417113560535
11,-0.05412376058343288,-0.051779352225463475,0.0013426024363995127,0.0,0.0,0.0,8.29592019472483
12,-0.055456745734524304,-0.05216350160673373,0.001384490073089177,0.0,0.0,0.0,8.866871321749395
13,-0.05570054914819478,-0.05267318832828411,0.0013274303323521845,0.0,0.0,0.0,8.59637151023175
14,-0.05600907798419011,-0.05324924922536836,0.0012728868452444775,0.0,0.0,0.0,7.909163840580672
15,-0.05600907798419011,-0.053864602451745895,0.0014367512573859407,0.0,0.0,0.0,7.508584320969993
16,-0.0564467995629537,-0.054544306861354565,0.0009453151755923647,0.0,0.0,0.0,6.5428606847888755
17,-0.05664578032298037,-0.054934876832539024,0.0008410965864483891,0.0,0.0,0.0,5.955786708253905
18,-0.05664578032298037,-0.05525692015456447,0.0009807224003456894,0.0,0.0,0.0,6.788169459902398
19,-0.05695556192246032,-0.0554910448315554,0.000864621453093844,0.0,0.0,0.0,6.390585970647624
20,-0.057064375887913577,-0.05569554054840243,0.000963018035485115,0.0,0.0,0.0,6.295259019353319
21,-0.057395081908649864,-0.056014596573270896,0.0006322368396806962,0.0,0.0,0.0,5.298485971024997
22,-0.057395081908649864,-0.05606655304670027,0.0007181725751136107,0.0,0.0,0.0,5.529717377504457
23,-0.057395081908649864,-0.05626208975327154,0.0006920642381319147,0.0,0.0,0.0,5.773499264848958
24,-0.057395081908649864,-0.056373541107023924,0.0007494762275239875,0.0,0.0,0.0,5.829005940612313
25,-0.05762436428276274,-0.056507645164944074,0.0008018285371885417,0.0,0.0,0.0,5.518273768022536
26,-0.057909950453630704,-0.056628687966501286,0.000677459232091337,0.0,0.0,0.0,5.182478837325489
27,-0.057909950453630704,-0.0568344197477399,0.0006859404838445286,0.0,0.0,0.0,5.011069631743652
28,-0.058013661575322534,-0.05711990289177524,0.0004968004008040552,0.0,0.0,0.0,4.570418670193708
29,-0.05810264788950559,-0.05725549430942866,0.0005905338375471645,0.0,0.0,0.0,4.615993041239284
30,-0.05816622902423632,-0.05747196732515869,0.0005913896531687347,0.0,0.0,0.0,4.1594051325457935
31,-0.058276519877938804,-0.05770177475562909,0.0005057179500881307,0.0,0.0,0.0,3.2524466274693964
32,-0.058373211425065796,-0.05783380394784067,0.00039108775718055776,0.0,0.0,0.0,2.8917667349913674
33,-0.058534277122271494,-0.0579196046847222,0.00034227553041509093,0.0,0.0,0.0,3.6361447469874077
34,-0.058534277122271494,-0.05795002019377572,0.000499662368154157,0.0,0.0,0.0,3.4706111736464895
35,-0.058534277122271494,-0.05802777226108248,0.00044719582014375,0.0,0.0,0.0,3.648774785917364
36,-0.058586750330855586,-0.058064208430618394,0.0006463287402238078,0.0,0.0,0.0,3.7046442182385206
37,-0.05863759590314074,-0.05809497400484014,0.0005912955258766678,0.0,0.0,0.0,3.8773410203048098
38,-0.058655826106149,-0.058155532862842224,0.0005486141630220033,0.0,0.0,0.0,3.516355343166471
39,-0.05878479905649675,-0.05828591284227058,0.00036516853910898285,0.0,0.0,0.0,3.3921635592678476
40,-0.058791899621923244,-0.058301626810819226,0.00043879797273477933,0.0,0.0,0.0,3.485173763703499
41,-0.058791899621923244,-0.05834510034621949,0.00041302656297503696,0.0,0.0,0.0,3.0231274337979386
42,-0.05883393583426552,-0.05839459330218382,0.00045636698530581506,0.0,0.0,0.0,3.988853360247831
43,-0.05883393583426552,-0.058489880080277806,0.0002833267492306843,0.0,0.0,0.0,3.8408359238874903
44,-0.0588703027501884,-0.058496808525913914,0.00035506744191480887,0.0,0.0,0.0,3.5892514747912183
45,-0.058919388420897834,-0.05841021052989768,0.0006085702034772958,0.0,0.0,0.0,3.5638157064486142
46,-0.0589691183630319,-0.05857112343361045,0.00030434030098059245,0.0,0.0,0.0,3.659817626682055
47,-0.05898508041783257,-0.05860486501583102,0.0004357002367270884,0.0,0.0,0.0,3.8256982443371217
48,-0.05902976499480145,-0.05870362061708175,0.00026181831180557445,0.0,0.0,0.0,3.6203649412692944
49,-0.05908736958468705,-0.058687832818458,0.0003755991721699461,0.0,0.0,0.0,3.5901592666036914
50,-0.05909893880633743,-0.0587051153412739,0.0005037751348447054,0.0,0.0,0.0,3.501028745232078
51,-0.05913815817254797,-0.05875573152356962,0.0005664088958433683,0.0,0.0,0.0,3.429321738565296
52,-0.05916358048631731,-0.05885546280064331,0.00032446989269698884,0.0,0.0,0.0,3.214914634433591
53,-0.05924331947965447,-0.05886403614543878,0.0003050523895995899,0.0,0.0,0.0,3.394394467069103
54,-0.05928795345700416,-0.05892234949031215,0.0003235749092110353,0.0,0.0,0.0,3.488632666863813
55,-0.05936364339035377,-0.05887710229083276,0.0006935073972965248,0.0,0.0,0.0,3.1074515041055766
56,-0.0593685614233575,-0.05902209716431664,0.00029371462191940626,0.0,0.0,0.0,3.029512744149954
57,-0.0593685614233575,-0.0589657197877965,0.0004124292345506255,0.0,0.0,0.0,3.2102470536582053
58,-0.0593685614233575,-0.0590690553635069,0.00020518084792754874,0.0,0.0,0.0,3.1507319101610345
59,-0.05940162253518044,-0.05908147542828755,0.00024163579683781952,0.0,0.0,0.0,2.7809669794602345
60,-0.05940162253518044,-0.05905287835670487,0.0003318125435929547,0.0,0.0,0.0,2.936521751182801
61,-0.05950396389942775,-0.0591011714117157,0.00027299721549390644,0.0,0.0,0.0,3.320803610418326
62,-0.05953809095384638,-0.05913460552194531,0.0003845739429213416,0.0,0.0,0.0,3.428698153111683
63,-0.05954226307483704,-0.05905345740509637,0.0007151551935235797,0.0,0.0,0.0,2.9366459771832902
64,-0.0595501020501209,-0.05923430159460638,0.00026601187814214323,0.0,0.0,0.0,3.14504120802299
65,-0.059568482316380095,-0.05929957307087098,0.00020022664726940026,0.0,0.0,0.0,2.8194029757820216
66,-0.059568482316380095,-0.05934539786499841,0.00020615934098471914,0.0,0.0,0.0,2.7958787375929672
67,-0.05957550113015547,-0.05938341152971433,0.00018869345488842102,0.0,0.0,0.0,2.2684221373853948
68,-0.05957858025815024,-0.0593884388275574,0.0002518199252413055,0.0,0.0,0.0,2.30987485429707
69,-0.05959088084913558,-0.05934412145966619,0.0004930848710930498,0.0,0.0,0.0,2.0853224458472885
70,-0.05959088084913558,-0.05939122906002863,0.0003135920909178073,0.0,0.0,0.0,2.1482526269043474
71,-0.0596023899297457,-0.059337281202239925,0.0004757492713576082,0.0,0.0,0.0,2.337653229117374
72,-0.0596023899297457,-0.05937174510560445,0.00039632249215309806,0.0,0.0,0.0,2.661832057931306
73,-0.05960885993047493,-0.05936741816765743,0.0003652184825376934,0.0,0.0,0.0,2.7013196314693393
74,-0.059609034834568614,-0.05939706009229104,0.00031130774332979456,0.0,0.0,0.0,2.504537785684548
75,-0.059641558713119686,-0.05935885158499466,0.0004847339012922517,0.0,0.0,0.0,2.2052596332674956
76,-0.059641558713119686,-0.0594315406811422,0.000268458258397272,0.0,0.0,0.0,2.6101877146287262
77,-0.059641558713119686,-0.05944403890946999,0.00024398351651601033,0.0,0.0,0.0,2.8226442589484195
78,-0.05964515540322096,-0.05941266716013335,0.00029757142961883725,0.0,0.0,0.0,2.859110098833998
79,-0.05964515540322096,-0.05947899479262116,0.000160224147216539,0.0,0.0,0.0,2.074057370304388
80,-0.059660584620545465,-0.05936207981355056,0.000554447885570466,0.0,0.0,0.0,2.4496964772272123
81,-0.059728885315251334,-0.059470409868526405,0.0002006139410431825,0.0,0.0,0.0,2.10967083243179
82,-0.059728885315251334,-0.059483958783445846,0.00021351915153911344,0.0,0.0,0.0,2.2287542931910735
83,-0.059728885315251334,-0.0594486715572926,0.0005108360818550008,0.0,0.0,0.0,2.349100366671227
84,-0.059728885315251334,-0.05946738690336917,0.00035489142827136225,0.0,0.0,0.0,2.3644831962384782
85,-0.05973128847758424,-0.059545299409484005,0.0002561788188783234,0.0,0.0,0.0,2.3531576387492965
86,-0.0597384045645632,-0.05956139282379129,0.00016433900751858417,0.0,0.0,0.0,2.406746291658364
87,-0.0597462648692042,-0.05954374240114406,0.00029831840697151974,0.0,0.0,0.0,1.913189582549673
88,-0.0597462648692042,-0.059598282293923895,0.0002041345448297505,0.0,0.0,0.0,2.023298354738418
89,-0.05975159589310208,-0.05958067911377276,0.00028865264721493255,0.0,0.0,0.0,2.153488140068176
90,-0.059762256960947,-0.059608653310852286,0.0002037004080202774,0.0,0.0,0.0,2.160408115288556
91,-0.059762256960947,-0.05964662808626605,0.00013882755937981526,0.0,0.0,0.0,1.6006433658626114
92,-0.059762256960947,-0.05953856733971015,0.00044775891129961447,0.0,0.0,0.0,1.61171647744691
93,-0.05977157379820905,-0.05967886874504366,9.94765504164942e-05,0.0,0.0,0.0,1.568081027637418
94,-0.05977652220877211,-0.059575898065869166,0.0007016034002990176,0.0,0.0,0.0,1.396855556422419
